"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_symbol"
"ENSG00000001084.13",1166.76059888158,0.324621349508447,0.0852652699657476,3.80719312375194,0.000140552984566431,0.000289073193344775,"GCLC"
"ENSG00000286996.1",13.9749494408142,0.71345616957337,0.187456302327188,3.80598657242314,0.00014124004553648,0.000290462260051475,"AC099332.2"
"ENSG00000182583.12",16.2309472874357,1.66235776075182,0.436806542491914,3.80570710151987,0.00014139963857749,0.000290766441192476,"VCX"
"ENSG00000179841.8",122.066057395624,0.777698897041014,0.204353749771431,3.80565024087334,0.000141432129876503,0.000290809228634957,"AKAP5"
"ENSG00000140543.15",53.5453072426053,0.550216757631131,0.144588464399744,3.80539872191979,0.000141575937149523,0.000291080875239684,"DET1"
"ENSG00000248100.2",6.15856138044416,0.887102090939278,0.233148685196646,3.80487709030426,0.000141874621836475,0.00029167087945072,"AC087257.1"
"ENSG00000166104.15",49.1313584904143,1.93072964638202,0.507512262110652,3.80430147313576,0.000142204907231058,0.000292325746694832,"AC126323.1"
"ENSG00000219607.4",40.2841013850625,-0.609572579515006,0.160238399952585,-3.80416042406428,0.00014228595066536,0.000292468189946387,"PPP1R3G"
"ENSG00000223652.2",5.22516066333568,-1.05347654302806,0.276967847692599,-3.80360591239924,0.000142604981693111,0.000293099751803595,"AC106786.1"
"ENSG00000013810.20",3634.68143326483,-0.358874636546688,0.0943742915933537,-3.80267369945441,0.000143142836954074,0.000294180927403758,"TACC3"
"ENSG00000111679.17",2156.09123097339,-0.752949381767022,0.198034282216118,-3.80211634743785,0.000143465322130409,0.000294819341795399,"PTPN6"
"ENSG00000269959.1",6.91976996793344,0.824907451837041,0.21696755887476,3.80198521896631,0.000143541292728513,0.000294951108396985,"SPACA6P-AS"
"ENSG00000125170.11",1117.08731452568,-0.493824054418679,0.129893671286418,-3.80175607886074,0.000143674138304574,0.00029519971127628,"DOK4"
"ENSG00000287649.1",5.7630142867585,1.26997572074877,0.334072648793842,3.80149564872783,0.000143825265068626,0.000295485831412141,"AC093418.1"
"ENSG00000150773.11",36.2233557853305,0.444745897698025,0.117011017595615,3.80088906871187,0.00014417784209358,0.000296185745271476,"PIH1D2"
"ENSG00000266896.1",14.4899302125175,0.551805697559869,0.14518096981108,3.80081286326933,0.000144222194314356,0.000296252407071413,"AL354892.3"
"ENSG00000154473.18",3729.42247124782,0.251979317277913,0.0662977664415556,3.80072106199903,0.000144275640502258,0.000296337736598549,"BUB3"
"ENSG00000259295.6",23.3081334817505,0.56391460040887,0.148380099382286,3.80047326263075,0.000144420001051656,0.000296609771942875,"CSPG4P12"
"ENSG00000260552.1",38.2628168402072,-0.683979182596597,0.179982012430536,-3.80026411172938,0.000144541951997317,0.000296835741354227,"AC023043.1"
"ENSG00000288225.1",4.23467883017924,1.30688574677464,0.34405217359699,3.79851036286571,0.000145568343918351,0.000298918907691425,"AL591926.7"
"ENSG00000089157.16",82081.521285924,-0.321956967620966,0.0847659897969964,-3.79818566847402,0.000145759124612068,0.00029928597686804,"RPLP0"
"ENSG00000066117.15",6396.32719724903,-0.293334735030685,0.0772330185890552,-3.79804830096662,0.000145839908496219,0.000299427148599431,"SMARCD1"
"ENSG00000240405.7",344.665787987497,0.797356141467258,0.209956228009875,3.79772559749814,0.000146029851717538,0.000299792396012003,"SAMMSON"
"ENSG00000201207.1",5.51692502289209,0.612475966387509,0.161283592193324,3.79750945560141,0.00014615720304623,0.000300029095572838,"Y_RNA"
"ENSG00000156687.11",12.2191523094349,1.3297058025453,0.350168744113586,3.79732864482609,0.000146263817518761,0.000300223191327887,"UNC5D"
"ENSG00000213380.16",526.371780850505,-0.292008101659043,0.0769071922472928,-3.79688938220628,0.000146523132394822,0.00030073066424566,"COG8"
"ENSG00000116132.12",3002.99956128939,0.764875729850513,0.201458603544815,3.79668932670014,0.000146641376846549,0.000300948538069807,"PRRX1"
"ENSG00000132256.19",847.111611129784,0.395546717156779,0.104202097099005,3.79595735756606,0.000147074779457424,0.000301813114081564,"TRIM5"
"ENSG00000119703.15",230.556603213024,-0.685488656445749,0.180594446866262,-3.79573496494819,0.000147206697954145,0.000302058921028744,"ZC2HC1C"
"ENSG00000137693.14",4607.21001489712,0.465501203511097,0.122640159451642,3.79566697884676,0.000147247048070907,0.000302116810360636,"YAP1"
"ENSG00000164111.15",59394.4518590244,-0.356039742029211,0.0938030974203344,-3.79560752065347,0.000147282345364571,0.000302164323782078,"ANXA5"
"ENSG00000123374.11",14204.046319433,-0.630277359797462,0.166075235635293,-3.79513151004387,0.000147565215898851,0.000302719708540543,"CDK2"
"ENSG00000105419.18",906.321413141016,-0.784198018112341,0.206664152636076,-3.79455269871244,0.0001479098652018,0.000303401726130937,"MEIS3"
"ENSG00000221978.12",4842.61475707443,0.461622287419597,0.121659660596271,3.79437428279121,0.000148016254481114,0.000303594938115775,"CCNL2"
"ENSG00000198185.11",202.952882070255,1.02016406516311,0.268870806913195,3.79425374169561,0.000148088173824461,0.000303717423079338,"ZNF334"
"ENSG00000254533.1",20.3742556553472,-1.23685487813394,0.326018601595092,-3.79381689290872,0.00014834908998929,0.000304227473826599,"AF186192.1"
"ENSG00000271862.1",23.6082707323882,0.57161711875607,0.150688768427235,3.79336246969257,0.00014862096207009,0.000304759906568178,"AC104118.1"
"ENSG00000274225.1",22.4612559820465,-0.935293584786641,0.246582811938323,-3.79302019242356,0.000148826049195611,0.000305155314645256,"AP001065.3"
"ENSG00000197705.10",84.4914381663553,1.1787655601904,0.310784668738177,3.79286907869789,0.000148916678910514,0.000305315991604834,"KLHL14"
"ENSG00000217862.2",6.3560035810305,0.962726558687475,0.253863456306768,3.79230068278956,0.000149258037076196,0.000305990655038836,"H4C10P"
"ENSG00000132016.11",460.856590989393,0.549687583747313,0.144962389657283,3.79193241120591,0.000149479600904961,0.000306419639806002,"C19orf57"
"ENSG00000212802.4",269.840414367865,-0.418398194363556,0.110348529726292,-3.7916064255804,0.00014967598248653,0.000306796936843427,"RPL15P3"
"ENSG00000065970.9",1965.62787690067,-0.270065017436451,0.0712404572935569,-3.79089393437787,0.000150106050260585,0.000307653128374996,"FOXJ2"
"ENSG00000162493.16",484.105919918798,-0.769509376531211,0.203003500154665,-3.79062122547116,0.000150270968099418,0.000307965779826637,"PDPN"
"ENSG00000101158.15",7202.41218729462,-0.258685126282054,0.0682522168637442,-3.79013515119196,0.000150565339460364,0.000308543660395889,"NELFCD"
"ENSG00000125378.16",255.623747650048,-0.802524664893381,0.211759788927356,-3.78978780135018,0.000150776030429648,0.000308949979204243,"BMP4"
"ENSG00000260589.1",26.0292531571962,0.607730717934387,0.16036427981256,3.78968881751426,0.000150836121561137,0.000309047667571345,"STAM-AS1"
"ENSG00000237984.3",52.1418495259743,0.44686791955932,0.117930399261133,3.78925130720384,0.000151101995591968,0.000309566933104295,"PTENP1"
"ENSG00000235351.1",6.43400246844526,0.732816708524069,0.193470421311273,3.7877454525467,0.000152020476478766,0.000311423017247448,"AC114730.3"
"ENSG00000215347.4",7.5145899093246,0.605842465297878,0.159959024744142,3.78748536549869,0.000152179645250329,0.000311723427724524,"SLC25A5P1"
"ENSG00000177465.4",160.636437603456,-0.657367581001892,0.173576322698842,-3.78719614968706,0.000152356824535103,0.000312035000631838,"ACOT4"
"ENSG00000286614.1",4.23139396143524,0.909593891454821,0.240175158560838,3.78721053794751,0.000152348005416171,0.000312035000631838,"AL589182.3"
"ENSG00000272549.1",8.30543608183932,-1.43127449178799,0.378032736760658,-3.78611255747981,0.000153022382611148,0.000313372313904186,"LINC02538"
"ENSG00000286024.1",5.62988365534331,0.743476998117487,0.196388059076223,3.7857546004308,0.000153242845741086,0.000313797978650402,"AC026803.3"
"ENSG00000240764.4",28.4139632185074,0.750498796770677,0.198244803371729,3.78571737572064,0.000153265789322806,0.000313819142501204,"PCDHGC5"
"ENSG00000241666.2",8.56139627392632,-1.03927856143121,0.274594969054625,-3.78476912745066,0.000153851336962164,0.000314992167227791,"AL031733.2"
"ENSG00000077454.16",1039.35628840584,-0.363532419491215,0.0960519865939218,-3.78474649387647,0.000153865338994298,0.000314994924129632,"LRCH4"
"ENSG00000175691.9",217.852472621822,0.331908433738989,0.0877128313932063,3.78403511170541,0.000154306040210055,0.000315871152301034,"ZNF77"
"ENSG00000240695.1",4.95250305070645,0.540277369940227,0.14278253288421,3.7839178156222,0.000154378819130507,0.000315994145407757,"AC117382.1"
"ENSG00000262172.1",6.96581548211652,-0.771270156055393,0.203856071545116,-3.78340537129746,0.000154697155508323,0.000316619702376628,"AC116025.2"
"ENSG00000234390.4",58.4865675947745,0.32361165307652,0.0855407452057349,3.78312875692395,0.000154869248247446,0.000316945863252666,"USP27X-AS1"
"ENSG00000237892.1",4.28029241885967,0.814877914300343,0.215402904348195,3.78304051547563,0.000154924184641077,0.000317032225250055,"KLF7-IT1"
"ENSG00000100479.13",259.93225379521,0.397406658442985,0.10506883398536,3.78234575724289,0.000155357360779095,0.000317892527934206,"POLE2"
"ENSG00000166598.15",37160.4676615671,0.361107881079023,0.095477645868132,3.7821196552936,0.000155498579208038,0.000318155333866673,"HSP90B1"
"ENSG00000113721.14",4704.73269253979,-0.581007239785252,0.15362902958892,-3.78188446115887,0.000155645604621296,0.000318403805294982,"PDGFRB"
"ENSG00000146677.7",116.981433927619,-0.454178504274277,0.120092994895106,-3.78189006503646,0.000155642099983845,0.000318403805294982,"AC004453.1"
"ENSG00000196466.10",92.8227628066386,0.485095014333591,0.128270347861365,3.78181725099774,0.000155687643312922,0.000318463629360506,"ZNF799"
"ENSG00000181856.15",85.308679626805,-0.756702936506871,0.200097369108936,-3.78167359159485,0.000155777535403934,0.000318621321078471,"SLC2A4"
"ENSG00000259462.3",12.0725338681788,0.802179656416056,0.212138335546205,3.78139884217832,0.000155949590604355,0.000318947026305866,"CPEB1-AS1"
"ENSG00000228903.7",135.201225362827,-0.508167203256328,0.1343895004054,-3.78130137937406,0.000156010667301946,0.000319045724192379,"RASA4CP"
"ENSG00000268379.1",5.02677014342728,0.875038280626806,0.231451734655584,3.78065120976052,0.000156418683372905,0.000319853847284885,"AC025588.1"
"ENSG00000144331.20",25.6337866751158,1.11747804035417,0.295582123816583,3.7806008899496,0.000156450303571681,0.000319892225080024,"ZNF385B"
"ENSG00000123360.12",170.873462938167,-0.555546413627269,0.146955072345061,-3.78038270310811,0.000156587478451614,0.000320146405344232,"PDE1B"
"ENSG00000167549.18",77.8458531794888,-0.791476047131685,0.209368018662644,-3.78031015523434,0.000156633114641463,0.000320213406441562,"CORO6"
"ENSG00000222032.1",10.6905585244027,1.04818810706108,0.277282542634192,3.78021673165308,0.000156691901119883,0.000320307278159814,"AC112721.2"
"ENSG00000225331.1",4.8396018420607,-0.802619802749186,0.212339610864007,-3.77988732052081,0.000156899347716162,0.000320704998329249,"LINC01678"
"ENSG00000211654.2",13.5307115205857,-1.73904763214944,0.460107694822475,-3.77965344139795,0.000157046789926278,0.000320980013242328,"IGLV5-37"
"ENSG00000283312.1",15.1005454242333,0.699960263439099,0.185193008834327,3.77962574205639,0.000157064260794963,0.000320989362935104,"AC017104.3"
"ENSG00000086232.13",10826.3515634723,-0.242992597610015,0.0642994866557367,-3.7790752344729,0.000157411863358807,0.000321673339819435,"EIF2AK1"
"ENSG00000176890.16",612.747174581789,0.443528533946272,0.11738291597101,3.7784760267483,0.000157791039107856,0.000322421719349359,"TYMS"
"ENSG00000125864.14",477.159054935114,0.664969009148631,0.175989689684475,3.7784543534387,0.000157804769967946,0.00032242330688739,"BFSP1"
"ENSG00000225169.1",15.6041972458452,-0.633417087217733,0.167648632384617,-3.77824189919163,0.000157939427307585,0.000322671948262807,"BRI3P1"
"ENSG00000123737.13",1282.40186892826,0.260839856172721,0.069045741574664,3.77778339726653,0.000158230402713516,0.000323239882102709,"EXOSC9"
"ENSG00000260583.1",8.8034336750232,-0.735307282308699,0.194688160461579,-3.7768464223268,0.00015882659723042,0.000324431186299971,"AP000223.1"
"ENSG00000287839.1",86.112931775466,-0.866483615800428,0.229428931672681,-3.7766972520999,0.000158921708674507,0.000324598828894509,"AL353807.5"
"ENSG00000112293.15",83.211214812853,0.736876748697193,0.195145864581754,3.77603056194146,0.000159347448065444,0.00032544169872396,"GPLD1"
"ENSG00000274124.1",3.40263914420955,0.685201025735562,0.181505935867667,3.7750888005951,0.000159950673424945,0.00032663655621895,"AC074029.3"
"ENSG00000274602.5",196.20585756801,0.556608056572709,0.147442865311246,3.77507623307327,0.000159958737796416,0.00032663655621895,"PI4KAP1"
"ENSG00000234817.2",8.44085366259712,0.512988068911123,0.135898592654727,3.77478573464298,0.000160145252519344,0.000326990593536215,"ECI2-DT"
"ENSG00000260454.2",5.10461874755676,-1.47838344619163,0.391753004272201,-3.77376415769466,0.000160802783286975,0.000328306232139513,"AL355607.2"
"ENSG00000143842.15",6787.97286465718,-0.498449511284078,0.132086346801876,-3.77366414737574,0.000160867290564617,0.000328410995911526,"SOX13"
"ENSG00000274902.1",6.37437177200724,-0.609541848166173,0.161531464034548,-3.77351775896618,0.000160961755907566,0.000328576896952295,"AC004241.2"
"ENSG00000258947.7",81.7500101348681,-0.606870983356841,0.160843331286037,-3.7730565420683,0.000161259723434402,0.000329158152885212,"TUBB3"
"ENSG00000236675.1",433.702760872157,-0.529306339901443,0.140313030809139,-3.77232489989781,0.000161733463193608,0.000330098064689538,"MTX1P1"
"ENSG00000286696.1",4.91369259526288,0.884000534959707,0.234470557374877,3.77019846268522,0.000163117780352822,0.000332896158821067,"AC090826.3"
"ENSG00000165801.10",9062.40838011139,-0.422371901779329,0.112054469884582,-3.76934451802217,0.00016367683217686,0.000334009703441998,"ARHGEF40"
"ENSG00000167355.8",8.70199660999678,1.62351353283034,0.430797217128435,3.76862585987021,0.00016414871246596,0.000334945192103438,"OR51B5"
"ENSG00000144229.12",7.98436002592578,1.04887962178769,0.27832403049767,3.76855573667928,0.000164194824741365,0.000335011819641985,"THSD7B"
"ENSG00000233057.1",15.3747797289145,0.575252281196046,0.152656789040052,3.76827185226016,0.000164381628731847,0.000335365470420956,"EEF1A1P14"
"ENSG00000166446.15",319.808552903866,0.641566541772619,0.170281786583364,3.76767565483893,0.000164774594645329,0.000336139632876178,"CDYL2"
"ENSG00000088854.12",1715.64494104444,0.319036534543164,0.0846886487810309,3.76716997065401,0.000165108594005019,0.000336793386722251,"C20orf194"
"ENSG00000269947.1",30.8314276744807,-0.483292007884183,0.128307470959343,-3.76667082805587,0.000165438897277004,0.000337439494650876,"AC135178.6"
"ENSG00000186310.10",137.028154593295,0.904818469992338,0.240228300678551,3.76649407016816,0.000165556014249544,0.00033765070425034,"NAP1L3"
"ENSG00000166347.19",1126.54388122315,-0.304347658244024,0.0808487833984878,-3.76440615987941,0.000166945345809943,0.000340456342253952,"CYB5A"
"ENSG00000103489.12",2493.76445271984,0.797514293174495,0.211860526825185,3.76433640152589,0.000166991953033303,0.000340523489349412,"XYLT1"
"ENSG00000240809.1",59.4203738100592,0.40258238081487,0.106948326056565,3.76427005133251,0.000167036294541318,0.000340586005663423,"CAP1P1"
"ENSG00000230092.7",4.36222161862118,0.551378760188789,0.146495591532087,3.76379080368449,0.000167356902478465,0.00034121177119012,"AL669831.4"
"ENSG00000131187.10",238.437807723712,-0.78782271201448,0.209318724350136,-3.76374695794848,0.000167386263362306,0.000341243680488803,"F12"
"ENSG00000286828.1",4.02932222831212,0.798284263488652,0.212103093764392,3.76366157287361,0.00016744345458,0.000341323872377295,"AC008883.3"
"ENSG00000288106.1",7.11432022035739,0.986634510056831,0.262148505157375,3.76364728635217,0.000167453025536326,0.000341323872377295,"AL022318.5"
"ENSG00000261195.1",240.875135178205,-1.01000746041087,0.268365024674791,-3.76355846532095,0.000167512540875893,0.000341417224238535,"AC027130.1"
"ENSG00000280214.1",8.83904390832282,0.702766252856979,0.186735202005064,3.76343745213032,0.000167593658888882,0.000341554586894642,"AC027682.7"
"ENSG00000271576.1",76.0216956779943,0.571109466179188,0.15176593546221,3.7630939014071,0.000167824150503045,0.00034199632438356,"AL359504.1"
"ENSG00000226415.1",83.2731096957404,-0.51002283405478,0.13557640200863,-3.76188500726192,0.000168637582696507,0.00034362582343971,"TPI1P1"
"ENSG00000062598.18",3851.37917824545,-0.272644540731387,0.0724769887850626,-3.76180833809115,0.000168689296173128,0.0003437030600646,"ELMO2"
"ENSG00000231551.8",61.1733527461375,0.571229303839925,0.151860483464265,3.76154013742716,0.000168870315332183,0.00034404372174986,"AC245100.4"
"ENSG00000232216.1",142.014530170013,-1.35150604732619,0.359316379887167,-3.76132601511401,0.000169014966046024,0.000344310239391515,"IGHV3-43"
"ENSG00000279161.1",4.16732546122781,1.0362882388433,0.275513120222299,3.76130268499433,0.000169030733789838,0.000344314179886167,"AC093503.2"
"ENSG00000271375.1",8.33387989048855,-1.5852082450654,0.421477129469901,-3.76107772931627,0.000169182841891505,0.00034459582116854,"AC134879.2"
"ENSG00000132321.17",23.3999818210376,-0.740520259180422,0.196910704112138,-3.76069072790836,0.000169444821651513,0.000345101187374696,"IQCA1"
"ENSG00000276851.1",11.4538518303267,-1.00571826087042,0.267430848802252,-3.76066659988834,0.000169461167692744,0.000345106239884831,"AC002401.4"
"ENSG00000110917.8",17505.5558050872,-0.302042543083358,0.0803391834989924,-3.75959189437301,0.000170190756096652,0.000346535333707924,"MLEC"
"ENSG00000255966.1",4.89655135015568,0.739587990786131,0.196719390992489,3.75960898950918,0.000170179127582791,0.000346535333707924,"AC006064.3"
"ENSG00000266910.2",32.6600401815415,-0.447836698150237,0.119179577865496,-3.75766306754045,0.00017150759968259,0.000349188070028602,"AC008507.1"
"ENSG00000283138.1",2.8225981424061,1.24021587303576,0.330055427363993,3.75759878557615,0.000171551650677471,0.000349249189053022,"AC006207.1"
"ENSG00000148842.18",763.912631968162,-0.312664293495252,0.0832109591896674,-3.75748935645098,0.000171626664492057,0.000349373327816088,"CNNM2"
"ENSG00000241749.4",34.2357003293115,0.920724518727397,0.245049474776333,3.75730051887595,0.00017175618546759,0.00034960839518223,"RPSAP52"
"ENSG00000161082.13",51.180538991751,-1.01096463358258,0.269159340868911,-3.75600798515459,0.000172645186992281,0.000351389214509598,"CELF5"
"ENSG00000126091.21",66.8862063169522,0.361421394149709,0.0962318470386968,3.75573581170456,0.000172832937999455,0.000351713827716985,"ST3GAL3"
"ENSG00000261959.1",113.519593791205,0.648928059624184,0.172782280028303,3.75575585365515,0.000172819106090683,0.000351713827716985,"AC015909.3"
"ENSG00000143499.14",2114.31736596887,0.313317665592099,0.0834293033666028,3.75548701653814,0.000173004730154689,0.000352034641395537,"SMYD2"
"ENSG00000162997.15",47.017123303706,0.548985294509003,0.146186336668498,3.75538033868323,0.00017307844000692,0.000352155838451094,"PRORSD1P"
"ENSG00000259677.1",4.86572225658787,0.604502910368178,0.160970828218217,3.75535689950416,0.000173094639438205,0.000352160011085247,"AC027176.2"
"ENSG00000101336.17",1037.74782972752,-0.648116868186061,0.17260918469595,-3.75482260302496,0.000173464292705747,0.000352883223984147,"HCK"
"ENSG00000122085.17",886.219412218092,0.239952093706521,0.0639128025010786,3.7543666419959,0.000173780336563204,0.00035349726847484,"MTERF4"
"ENSG00000130803.15",2363.91697340189,-0.214559539017748,0.057157225658459,-3.75384803139049,0.000174140463455636,0.000354200877291067,"ZNF317"
"ENSG00000230561.4",11.7487391775756,0.563568696424221,0.150132207012767,3.75381610407082,0.000174162656932034,0.000354217072318869,"CCDC192"
"ENSG00000274756.1",7.69695768973192,0.45202870279199,0.120422758191334,3.75368169257329,0.000174256118892344,0.000354378200770524,"AC243732.1"
"ENSG00000050130.18",1737.34726977352,0.258737641750699,0.0689434999927907,3.75289391716049,0.000174804841273009,0.000355465073471012,"JKAMP"
"ENSG00000125869.10",79.2735209207034,-0.82614365078746,0.2201658383748,-3.75236983578293,0.000175170788102729,0.00035618012546989,"LAMP5"
"ENSG00000123453.18",539.643092103292,-0.838336528720924,0.223435394715202,-3.75203100560453,0.000175407764139071,0.000356632841808649,"SARDH"
"ENSG00000116711.10",890.73398541361,0.67513097267999,0.179939784544138,3.75198277796306,0.00017544151879634,0.000356672335444001,"PLA2G4A"
"ENSG00000277144.1",7.46462367618592,-0.722360512537554,0.192546738565704,-3.75161126030217,0.000175701749866462,0.000357172211219882,"AC092757.3"
"ENSG00000206567.10",236.014490388098,-0.378416203173366,0.100868471136042,-3.75158063675807,0.00017572321643932,0.000357186676780293,"AC022007.1"
"ENSG00000127957.18",160.924154493404,0.376374155412196,0.100350403964784,3.75059930545249,0.000176412419944146,0.000358558315565066,"PMS2P3"
"ENSG00000286181.1",17.8522772956053,-0.531186822648427,0.141661736618025,-3.74968453253337,0.000177057166971481,0.000359839379923259,"AC232271.3"
"ENSG00000214706.10",2844.61803917348,-0.313428871855898,0.083593205479189,-3.74945391864328,0.000177220056805457,0.000360141020075752,"IFRD2"
"ENSG00000163060.8",4.38654619782013,-0.93152392809213,0.248475727777205,-3.74895341458615,0.000177574063456292,0.000360830960847997,"TEKT4"
"ENSG00000168411.14",2674.04486962878,0.258103178864595,0.0688556367899885,3.74846840283848,0.000177917746699436,0.000361499813497875,"RFWD3"
"ENSG00000171155.8",890.119219935217,0.252256277080834,0.0672980585741772,3.74834404476604,0.000178005968527016,0.000361649543436245,"C1GALT1C1"
"ENSG00000101052.13",1542.03444270413,0.238127640389132,0.0635315190397999,3.74818112313599,0.00017812161027464,0.000361854952639225,"IFT52"
"ENSG00000074657.14",3607.75279164541,0.532516432511733,0.142078680599215,3.74803897576929,0.000178222564154655,0.000362030492272046,"ZNF532"
"ENSG00000100100.13",1200.43901309001,-0.561760287518869,0.149884631075116,-3.74795123081924,0.000178284907977482,0.00036212757952991,"PIK3IP1"
"ENSG00000156469.9",1112.46705040059,0.334322756452099,0.0892047669927726,3.7478126755175,0.000178383394913075,0.000362298057885471,"MTERF3"
"ENSG00000147789.15",916.168303335496,0.276432805171584,0.0737618236776316,3.74764060036944,0.000178505779416348,0.000362517040606471,"ZNF7"
"ENSG00000261441.1",11.0398825849556,-0.484419182595721,0.12926469013865,-3.7474981147298,0.000178607178810136,0.000362693373630112,"AC124068.2"
"ENSG00000266601.1",18.6648639672235,-0.426184402703563,0.113733622990621,-3.74721556824678,0.00017880841220436,0.000363072391888278,"AC018521.6"
"ENSG00000250982.2",144.046193210144,-0.830939600894504,0.221775094778739,-3.74676697454923,0.000179128344633495,0.000363692348309624,"GAPDHP35"
"ENSG00000237172.4",492.687997202187,-0.560600361354398,0.149628039860339,-3.74662638017349,0.00017922872583138,0.000363866475199271,"B3GNT9"
"ENSG00000280604.1",8.13969282505089,0.936024853251788,0.249848537134603,3.74636915623611,0.00017941251481216,0.000364209892641274,"AJ239328.1"
"ENSG00000167633.18",5.16515397099659,-1.07620252306982,0.287339101377046,-3.74540923220062,0.000180099955566708,0.000365575590772741,"KIR3DL1"
"ENSG00000181896.12",563.444495238713,0.372884647984019,0.0995685790197697,3.74500320939582,0.000180391469710443,0.000366137460743124,"ZNF101"
"ENSG00000238097.2",3.38441570077429,1.01010584889363,0.269750052585924,3.74459926591443,0.000180681931150417,0.00036669710260387,"LINC02037"
"ENSG00000127578.7",28.4629125514567,-0.670962219979793,0.179182699833436,-3.7445703218196,0.000180702760697103,0.000366709475234479,"WFIKKN1"
"ENSG00000161133.16",12.7262109459594,0.991702870738951,0.264842241638204,3.74450414180416,0.00018075039546556,0.000366776238638332,"USP41"
"ENSG00000286791.1",25.7626237820076,1.0396598580789,0.277657588161426,3.74439562398868,0.000180828529506658,0.000366904874820308,"AC079949.5"
"ENSG00000265943.1",8.36796008476531,-0.504592751622954,0.134781063856737,-3.74379558362368,0.000181261138846957,0.000367752669212648,"AC090912.1"
"ENSG00000225643.1",15.0383484336049,-0.614353122906063,0.164125487054036,-3.74319146851212,0.000181697668801018,0.000368608279114625,"AL606491.1"
"ENSG00000140950.16",1030.93186530664,-0.323795768300907,0.0865073217803159,-3.74298685518414,0.000181845745104554,0.000368878614152596,"MEAK7"
"ENSG00000269586.7",7.12357503148261,3.21571534147106,0.859270067154251,3.74238026482283,0.000182285394559474,0.000369740320314996,"CT45A10"
"ENSG00000164751.15",1597.24509414116,0.354854977148287,0.0948398884245793,3.74162162190314,0.000182836656404026,0.000370828257651256,"PEX2"
"ENSG00000123572.17",16.202866501513,1.42139310591146,0.379925591925007,3.74124074850958,0.000183114005605569,0.000371360514912622,"NRK"
"ENSG00000140943.17",6996.79821263917,0.25229204109248,0.0674370073375392,3.74115120247989,0.000183179269767151,0.000371462605874563,"MBTPS1"
"ENSG00000136944.19",305.112486412774,-1.11132036612543,0.297091472621906,-3.74066733157216,0.000183532309685129,0.000372148202693511,"LMX1B"
"ENSG00000119865.9",864.446684417889,0.540420879238242,0.144510913450663,3.73965444085816,0.000184273402867148,0.000373620478768599,"CNRIP1"
"ENSG00000102962.5",178.394935056419,-0.947642555964891,0.253413381556709,-3.73951268928088,0.000184377341160188,0.000373800767408738,"CCL22"
"ENSG00000279066.1",4.96064731355181,0.73927178520872,0.197719734519269,3.73898835645398,0.000184762283473377,0.000374550678909622,"HEXD-IT1"
"ENSG00000230552.6",3.44730363357196,0.718095815195221,0.192061017688504,3.73889414852456,0.000184831526846177,0.000374630024690664,"AC092162.2"
"ENSG00000267364.2",23.3802883957453,-0.70139293900829,0.187593209152804,-3.73890367447667,0.000184824524107824,0.000374630024690664,"AC022706.1"
"ENSG00000114988.12",1498.86662847134,-0.277904362391317,0.0743292340321807,-3.73882989660568,0.000184878766369746,0.000374695260560457,"LMAN2L"
"ENSG00000205560.13",13.9712448931884,0.641304154312578,0.171537909343338,3.73855643203038,0.000185079950944328,0.000375072462058648,"CPT1B"
"ENSG00000196576.15",20946.2912023444,-0.414342414169506,0.110830366910061,-3.73852785767411,0.000185100984623519,0.00037508454834156,"PLXNB2"
"ENSG00000286176.2",5.80004311434406,0.752508609843459,0.20129766124045,3.73828789269731,0.000185277712339352,0.000375412101931494,"AC116317.1"
"ENSG00000247950.7",47.4466349287903,0.382134079250802,0.102228476950048,3.73803944509048,0.000185460854399675,0.000375752597965643,"SEC24B-AS1"
"ENSG00000279948.1",13.0473469878819,0.475249876888558,0.127143445107068,3.7379030943227,0.000185561437079092,0.0003759257829154,"AC008895.1"
"ENSG00000177406.5",293.740631148438,-0.552365436658321,0.147796495367744,-3.73733785286273,0.000185978949251492,0.000376740949529554,"NINJ2-AS1"
"ENSG00000250208.6",40.278362253007,-0.849496203609054,0.227310677593831,-3.73715925974658,0.000186111049445756,0.0003769778662683,"FZD10-AS1"
"ENSG00000228672.4",167.434936759392,-0.569659498080176,0.152457311091345,-3.7365180718612,0.000186586044821244,0.000377909240426459,"PROB1"
"ENSG00000100316.16",136969.904601493,-0.343463114167705,0.0919376019570079,-3.73582850603734,0.000187098150454802,0.000378915619594794,"RPL3"
"ENSG00000179409.11",2201.73567494923,-0.321757985083364,0.0861293394640518,-3.73575354328193,0.000187153901047135,0.000378997689127264,"GEMIN4"
"ENSG00000227487.4",11.7703763551854,1.37468009789082,0.368004366319673,3.73549942257122,0.000187343009513091,0.000379349780896585,"NCAM1-AS1"
"ENSG00000092853.14",978.29461739745,0.441499459319996,0.118195071956819,3.73534574674391,0.000187457457260272,0.000379550647621262,"CLSPN"
"ENSG00000103335.22",6850.36359272097,-0.390213667668429,0.104466551494472,-3.73529768223542,0.000187493266065091,0.000379592272031895,"PIEZO1"
"ENSG00000259972.3",112.865216922135,0.597625558841569,0.160010621984647,3.73491179166162,0.00018778099365105,0.000380143874093098,"AC009120.2"
"ENSG00000184271.17",549.845025252512,-0.412545532139858,0.110485005017484,-3.73395043132391,0.000188499608732348,0.000381567604208535,"POU6F1"
