"ID","Term_Description","Fold_Enrichment","occurrence","support","lowest_p","highest_p","Up_regulated","Down_regulated"
"GO:0051092","positive regulation of NF-kappaB transcription factor
activity",1.5808967,10,0.0306518,4.9e-05,7e-05,"IRAK2, ROR1, PLCG2, TRAF1, TRIM25, RIPK2, MID2","PPIA, RNF31, PIDD1"
"GO:0007179","transforming growth factor beta receptor signaling
pathway",2.7142781,10,0.0077832,7.5e-05,0.0046,"DAB2, ITGB1, JUN, ADAM9, GDF15, USP15, FERMT2,
SIRT1","ZMIZ2"
"GO:0006513","protein monoubiquitination",2.4503899,10,0.0152093,8.2e-05,0.028,"TRIM25, MGRN1, DTL","TRIM56"
"GO:0071456","cellular response to hypoxia",2.8751242,10,0.0380234,0.00013,0.00066,"AK4, BNIP3L, HIF1A, NFE2L2, OPRD1, PPARG, RORA,
SIRT1, FMN2","TWIST1, TBL2"
"GO:1902807","negative regulation of cell cycle G1/S phase
transition",8.401337,9,0.0151515,2e-04,0.049,"PTEN, SOX2, SUSD2",""
"GO:0018105","peptidyl-serine phosphorylation",2.4814075,10,0.0161385,0.00023,0.00036,"CDK2, CSNK2A1, PRKCA, PRKCE, MAPKAPK3, TBK1","CDK5, MAP3K10, ULK1, BRSK1"
"GO:0051091","positive regulation of DNA-binding transcription
factor activity",1.5772625,10,0.0331956,0.00024,0.00044,"PLCG2, PPARG, PTEN, TRIM25, ARHGEF5, MID2","HDAC5"
"GO:0033209","tumor necrosis factor-mediated signaling pathway",3.459374,10,0.0304187,0.00033,0.0023,"BIRC2, BIRC3, JAK2, STAT1, TNFRSF1B","TMSB4X"
"GO:0097009","energy homeostasis",2.7038786,10,0.0152093,0.00033,0.022,"PPARD, PRKAA2, SIRT1","TWIST1"
"GO:1902902","negative regulation of autophagosome assembly",5.8809359,7,0.0076923,0.00047,0.00057,"FEZ2, NUPR1","FEZ1"
"GO:0035456","response to interferon-beta",8.7124976,10,0.0077832,0.00079,0.001,"STAT1, IFITM2, XAF1","IFNAR2"
"GO:0140861","DNA repair-dependent chromatin remodeling",4.9007799,10,0.0165978,0.00079,0.0036,"SIRT1, BRCC3","PHF1, HDAC3, BABAM1"
"GO:0001934","positive regulation of protein phosphorylation",1.7250745,7,0.0083333,0.00089,0.0046,"FAS, DAB2, KDR, LYN, SOX9, TNIK, SIRT1","PPIA, RAC1, HDAC3, BRAT1"
"GO:0030036","actin cytoskeleton organization",2.0718744,10,0.0346523,0.00095,0.0016,"RHOG, CXADR, TJP1, TNIK, FMN2, SPIRE1","RAC1, RAC3, FSCN1, BRSK2, S1PR2, ARPC1A, AGAP2"
"GO:0007411","axon guidance",4.0006366,10,0.0079784,0.001,0.0013,"BDNF, OPHN1, KLF7, SLIT2, FEZ2","EPHB3, SCN1B, FEZ1, SEMA6B, PLXNA3"
"GO:0006891","intra-Golgi vesicle-mediated transport",2.8004457,2,0.0074139,0.001,0.001,"COPZ1","COPG2"
"GO:0006337","nucleosome disassembly",2.3062494,9,0.0082645,0.0014,0.0042,"HMGA1","SMARCD3"
"GO:0006974","DNA damage response",1.2362328,5,0.0076336,0.0014,0.0019,"CSNK2A1, LYN, SIRT1, SAMHD1, DTL, FMN2, SETD7","MCM7, IER3, BAZ1B, CBX3, PIDD1, BRSK1, BRAT1"
"GO:0051726","regulation of cell cycle",1.3519393,10,0.0161385,0.0015,0.037,"BIRC2, MECOM, NBN, KAT7, DTL, JADE1","ACTB, CDK5, BAP1, TBRG4"
"GO:1903078","positive regulation of protein localization to plasma
membrane",3.835393,8,0.008631,0.0016,0.039,"RHOG, ATP2B4, ITGA3, ITGB1, LGALS3, PRKCE, STAC,
PGRMC1","CNPY4"
"GO:0045945","positive regulation of transcription by RNA
polymerase III",2.4503899,10,0.0077832,0.0016,0.0018,"ERCC6","BAZ1B"
"GO:0018107","peptidyl-threonine phosphorylation",3.7339275,10,0.0161385,0.0017,0.002,"ACVR1B, CSNK2A1, PRKCA, TBK1","CDK5, MAP3K10, ULK1, CDK10"
"GO:0043518","negative regulation of DNA damage response, signal
transduction by p53 class mediator",6.5343732,10,0.0077832,0.0018,0.0018,"PTTG1IP, SIRT1","SNAI2, TWIST1"
"GO:0001933","negative regulation of protein phosphorylation",3.7537889,2,0.0115706,0.0018,0.0022,"LYN, PTEN, SLIT2, CORO1C, MYADM","IGFBP3, PPIA, CDK5RAP3, CADM4"
"GO:0071356","cellular response to tumor necrosis factor",1.8151037,9,0.0076923,0.0019,0.0031,"NFE2L2, CCL5, SIRT1, ANKRD1","TNFRSF21"
"GO:0042147","retrograde transport, endosome to Golgi",2.1003342,2,0.0076407,0.002,0.0032,"SPAG9, SNX6","VPS51, DCTN1, SNX1, YKT6"
"GO:0051607","defense response to virus",2.6357136,8,0.0077832,0.0021,0.03,"BNIP3L, F2RL1, NCBP1, OAS1, OAS2, OAS3, STAT1, OASL,
SAMHD1, ZNFX1, APOBEC3D, PDE12, SERINC5","IFNAR2, DDX56, TRIM56"
"GO:0002753","cytoplasmic pattern recognition receptor signaling
pathway",2.6137493,10,0.0077832,0.0024,0.0028,"TRIM25, TBK1",""
"GO:0003184","pulmonary valve morphogenesis",2.3062494,10,0.0077832,0.0024,0.0032,"JAG1, SLIT2",""
"GO:1902176","negative regulation of oxidative stress-induced
intrinsic apoptotic signaling pathway",6.0317291,10,0.017193,0.0025,0.0035,"NFE2L2, SIRT1","HSPB1, PPIA"
"GO:0070102","interleukin-6-mediated signaling pathway",3.0158646,9,0.0076923,0.0025,0.0035,"IL6R, JAK2",""
"GO:0045766","positive regulation of angiogenesis",2.1581416,10,0.0153259,0.0026,0.0042,"ETS1, FGF2, HIF1A, ITGAX, ITGB1, KDR, PIK3CD, PRKCA,
SIRT1, ADM2","HSPB1, PLCG1"
"GO:0038095","Fc-epsilon receptor signaling pathway",2.8004457,10,0.008631,0.003,0.011,"LYN, PLCG2","PLCG1"
"GO:0070536","protein K63-linked deubiquitination",3.7339275,10,0.0090939,0.0034,0.03,"SHMT2, TNFAIP3, USP25, BRCC3",""
"GO:0042531","positive regulation of tyrosine phosphorylation of
STAT protein",2.3062494,9,0.0076923,0.0034,0.0054,"GHR, IL6R, JAK2, LYN, CCL5, PARP9",""
"GO:0045088","regulation of innate immune response",4.9007799,8,0.0082989,0.0035,0.0089,"BIRC2, BIRC3, NFE2L2, SAMHD1",""
"GO:0033627","cell adhesion mediated by integrin",5.6008913,9,0.0076923,0.0039,0.007,"ITGA5, ITGB1, ADAM9","COL16A1"
"GO:0036258","multivesicular body assembly",1.7821018,10,0.008631,0.0039,0.0073,"STAM, STAM2",""
"GO:0045739","positive regulation of DNA repair",4.2615477,5,0.0082645,0.004,0.0045,"ERCC6, SIRT1, BRCC3","EYA1, BABAM1"
"GO:0007095","mitotic G2 DNA damage checkpoint signaling",5.7175765,10,0.0222417,0.0041,0.0058,"NBN, CDC14B, DTL, BRCC3","BABAM1, CDK5RAP3, BRSK1"
"GO:0001678","intracellular glucose homeostasis",4.9007799,10,0.0090939,0.0045,0.0045,"HIF1A, NGFR, SIRT1","FOXK1"
"GO:0043086","negative regulation of catalytic activity",6.0317291,7,0.0082645,0.0045,0.027,"CAND1, TMBIM1, PARP9","NES"
"GO:0019216","regulation of lipid metabolic process",3.7339275,2,0.008168,0.0047,0.0052,"PLCG2, CERS2, LACTB","IRS2"
"GO:0090050","positive regulation of cell migration involved in
sprouting angiogenesis",3.4092382,10,0.0077832,0.005,0.0056,"FGF2, FOXC2, KDR, FGFBP1",""
"GO:0032922","circadian regulation of gene expression",3.0418634,10,0.0090939,0.0051,0.0051,"GFPT1, NGFR, RORA, NRIP1, SIRT1, LGR4","EGR1, HDAC3, MAGED1"
"GO:0016477","cell migration",2.2132554,2,0.0079784,0.0054,0.0078,"ITGB1, LCP1, PTEN, ADAM9, LIMA1, FMN2, FAM83D,
PARP9","EPHB3, PLCG1, RAC1, FSCN1, BAMBI, BRAT1"
"GO:0006468","protein phosphorylation",1.6160278,7,0.007874,0.0057,0.044,"CDK2, CSNK2A1, IRAK2, JAK2, LYN, PRKAA2, PRKCA,
PRKCE, MAP2K1, STK17B, TNIK, TBK1, ADM2, NEK7","CDK5, IGFBP3, LIMK1, BRSK2, STK17A, FASTK, TRIB2,
BRSK1, GLYCTK"
"GO:0000723","telomere maintenance",2.1781244,10,0.0081037,0.0058,0.0066,"NBN","RPA3, ZNF827"
"GO:0034976","response to endoplasmic reticulum stress",1.4629194,10,0.0077832,0.0059,0.0082,"JUN, ATF6, GORASP2, TRIB3","CDK5RAP3"
"GO:0042593","glucose homeostasis",1.8095187,7,0.0076923,0.0065,0.009,"NGFR, OAS1, PPARG, PRKAA2, KLF7","TSC22D4"
"GO:0006446","regulation of translational initiation",3.9206239,7,0.0076923,0.0066,0.039,"EIF4B, NCBP1","HSPB1, EIF3B, BZW2"
"GO:0036503","ERAD pathway",3.717833,2,0.0073008,0.0069,0.0076,"MAN1A1, TRIM25, ERLIN2, UBE2J1, JKAMP, FOXRED2,
RHBDD1","BRSK2, GET4, RCN3, TMEM129"
"GO:0061077","chaperone-mediated protein folding",2.8004457,10,0.0116585,0.0074,0.035,"CSNK2A1, FKBP5","CCT6A, HSPB1"
"GO:0000077","DNA damage checkpoint signaling",3.2671866,10,0.0155076,0.0081,0.0091,"ERCC6, LYN, NBN, PARP9","ATRIP"
"GO:1900026","positive regulation of substrate adhesion-dependent
cell spreading",3.9206239,10,0.0181878,0.0081,0.019,"NRP1, FERMT2, MYADM","MDK, RAC1, RAC3"
"GO:0006890","retrograde vesicle-mediated transport, Golgi to
endoplasmic reticulum",2.1781244,5,0.0075758,0.0083,0.02,"COPZ1","ARF5, COPG2"
"GO:0048010","vascular endothelial growth factor receptor signaling
pathway",4.4552545,10,0.0219025,0.0087,0.011,"AXL, KDR, MAPKAPK3, NRP1","HSPB1"
"GO:0018108","peptidyl-tyrosine phosphorylation",1.225195,2,0.0077538,0.0089,0.0089,"JAK2, KDR, LYN",""
"GO:0006476","protein deacetylation",3.5642036,4,0.0075205,0.0089,0.0097,"SIRT1","HDAC3"
"GO:0001938","positive regulation of endothelial cell
proliferation",2.9830834,8,0.0076629,0.01,0.014,"FGF2, KDR, PIK3CD, PRKCA, NRP1, SIRT1","NR4A1"
"GO:0006915","apoptotic process",1.8729095,7,0.0076923,0.011,0.012,"FAS, JAK2, PAWR, PPARD, PRKCE, AKAP1, RIPK2,
ESPL1","MAP3K10, PPIA, IER3, TNFRSF21, DDX41, PIDD1,
BRAT1"
"GO:0008015","blood circulation",3.0952294,7,0.007874,0.011,0.012,"C3AR1, STAT1, MYOF",""
"GO:0071277","cellular response to calcium ion",3.1364991,9,0.0076923,0.011,0.019,"ADCY1, PLCG2, PRKAA2, TRPM2, CPNE3, CLIC4","MEF2C, AKR1C3"
"GO:0006357","regulation of transcription by RNA polymerase II",1.0653869,9,0.0076923,0.011,0.02,"ATP2B4, JUN, PPARD, PPARG, STAT1, CREG1, HTATIP2","INHBA, POU3F2, TBX2"
"GO:0010634","positive regulation of epithelial cell migration",2.6137493,2,0.0074139,0.012,0.014,"HIF1A, PRKCE, SOX9","PLCG1"
"GO:0010832","negative regulation of myotube differentiation",4.9007799,4,0.0075205,0.012,0.013,"BDNF","HDAC3, HDAC5"
"GO:0034142","toll-like receptor 4 signaling pathway",3.1364991,10,0.0077832,0.012,0.014,"IRAK2, OAS1, TBK1","TRIL"
"GO:0050900","leukocyte migration",4.9007799,2,0.0077538,0.012,0.012,"F2RL1, ICAM1, LYN, MSN",""
"GO:0090090","negative regulation of canonical Wnt signaling
pathway",2.8828117,6,0.0076629,0.013,0.039,"CAV1, DAB2, SOX2, SOX9, FZD6, SOX13, DKK1, JADE1,
PRICKLE1","GLI3, IGFBP2, MDK, SNAI2, DACT1, FUZ"
"GO:0016241","regulation of macroautophagy",2.7038786,10,0.0080692,0.013,0.014,"PRKAA2","CDK5, ULK1, EXOC4"
"GO:0002862","negative regulation of inflammatory response to
antigenic stimulus",3.459374,2,0.0077538,0.015,0.015,"LYN, RHBDF2","PLCG1"
"GO:0002042","cell migration involved in sprouting
angiogenesis",8.5763648,8,0.0076629,0.015,0.019,"EFNB2, FGF2, KDR, NRP1, SLIT2","EPHB4, NR4A1"
"GO:0048255","mRNA stabilization",2.0634863,1,0.007874,0.015,0.015,"PABPC1","CIRBP"
"GO:0007155","cell adhesion",1.960312,4,0.0079784,0.016,0.041,"DSC2, EFNB2, ICAM1, ITGA5, ITGAX, ITGB1, ITGB2, VCL,
ADAM9, FERMT2","COL16A1, EPHB4, ITGA9, RAC1, FEZ1"
"GO:0030218","erythrocyte differentiation",2.7038786,10,0.0233495,0.017,0.029,"JAK2, LYN, SLC1A5, RACGAP1",""
"GO:0071526","semaphorin-plexin signaling pathway",4.2615477,2,0.0073008,0.018,0.019,"PLXNA2, NRP1","PLXNB1, RAC1, PLXNA3"
"GO:0009611","response to wounding",2.1781244,3,0.0076336,0.018,0.02,"SOX2","INHBA, MDK, RAC1"
"GO:0001525","angiogenesis",3.1855069,2,0.0080692,0.019,0.036,"ACTG1, SLC31A1, ITGA5, KDR, MCAM, RORA, NRP1, SIRT1,
ADM2","EPHB3, EPHB4, HOXA3, NRCAM"
"GO:0042742","defense response to bacterium",1.8449995,10,0.0077832,0.019,0.024,"OAS1, OAS2, OAS3, SLC30A1, RIPK2, ZNFX1, TAB3","RNF31"
"GO:0050680","negative regulation of epithelial cell
proliferation",3.0629874,7,0.007874,0.019,0.023,"SOX2, SOX9, NUPR1","CDKN1C, MAGED1"
"GO:1905168","positive regulation of double-strand break repair via
homologous recombination",1.470234,10,0.0152681,0.02,0.022,"ERCC6, NBN","ACTB"
"GO:0070372","regulation of ERK1 and ERK2 cascade",2.1781244,2,0.0078359,0.02,0.02,"LYN, ARHGEF5, FAM83D",""
"GO:0031669","cellular response to nutrient levels",2.9041659,7,0.0076923,0.02,0.025,"CD68, PPARD, PRKAA2","ULK1"
"GO:0051894","positive regulation of focal adhesion assembly",5.1587157,2,0.0077538,0.021,0.021,"KDR, NRP1, FERMT2","COL16A1, RAC1"
"GO:0051496","positive regulation of stress fiber assembly",2.3906243,2,0.0073008,0.021,0.021,"ARHGEF5, NRP1, FERMT2, PPM1E","RAC1"
"GO:0001932","regulation of protein phosphorylation",4.7047487,2,0.0084464,0.021,0.026,"LYN, CORO1C","HSPB1, ROPN1, ROPN1B, CADM4"
"GO:0032760","positive regulation of tumor necrosis factor
production",1.6940968,9,0.0076923,0.022,0.035,"JAK2, OAS1, OAS2, OAS3, PLCG2","HSPB1, TWIST1"
"GO:1900227","positive regulation of NLRP3 inflammasome complex
assembly",4.1269725,9,0.0076923,0.022,0.033,"PLCG2, PTPN22, BRCC3, NEK7",""
"GO:0051897","positive regulation of phosphatidylinositol
3-kinase/protein kinase B signal transduction",1.9755082,2,0.0077538,0.024,0.024,"F2RL1, FGF2, ITGB1, JAK2, KDR, CCL5, SOX9, GDF15,
FERMT2, SIRT1, RASD2","PLXNB1, AKR1C3"
"GO:0071108","protein K48-linked deubiquitination",2.8004457,8,0.0077832,0.025,0.033,"TNFAIP3, USP25","BAP1"
"GO:0000079","regulation of cyclin-dependent protein
serine/threonine kinase activity",2.1003342,10,0.0077832,0.026,0.026,"CCNG1","ACTB, CDK5RAP3"
"GO:0042149","cellular response to glucose starvation",3.0158646,7,0.007874,0.026,0.029,"ASNS, PRKAA2, SIRT1","YWHAG, TBL2, ITFG2"
"GO:0016485","protein processing",2.2794325,6,0.0077538,0.028,0.047,"ECE1, ADAM19, NCSTN","F12, PCSK6"
"GO:0030335","positive regulation of cell migration",2.4365459,10,0.0077832,0.028,0.036,"ACTG1, CAV1, DAB2, F2RL1, ITGAX, ITGB1, KDR, MYO1C,
PIK3CD, PRKCA, CCL5, TJP1, ADAM9, CPNE3, SPAG9, FERMT2, CXCL16, MYADM,
LRRC15","MDK, SNAI2, TWIST1"
"GO:0140374","antiviral innate immune response",2.2276272,8,0.0079784,0.03,0.037,"OAS1, TRIM25, AKAP1, TBK1, PDE12",""
"GO:1904706","negative regulation of vascular associated smooth
muscle cell proliferation",2.4503899,8,0.0076629,0.03,0.048,"PPARG, PTEN","MEF2C"
"GO:0070301","cellular response to hydrogen peroxide",2.2403565,9,0.0076923,0.031,0.043,"NFE2L2, TNFAIP3, TRPM2, SIRT1",""
"GO:0043687","post-translational protein modification",4.4265109,8,0.0076629,0.032,0.044,"CDK2, JAK2, PRKCA, RHBDD1","BAZ1B, FN3KRP, UBE2F"
"GO:2001238","positive regulation of extrinsic apoptotic signaling
pathway",1.7046191,10,0.0077832,0.034,0.04,"CAV1, TNFRSF12A",""
"GO:0045087","innate immune response",1.7195719,8,0.0146017,0.034,0.048,"PIK3CD, PPARG, PTX3, UBA7, TRIM25, RIPK2, MID2, TBK1,
SERINC5","F12"
"GO:0071347","cellular response to interleukin-1",2.6490702,6,0.0079835,0.036,0.047,"HIF1A, CCL5, SOX9, ANKRD1","MAPK11"
"GO:0001558","regulation of cell growth",1.729687,2,0.0082522,0.037,0.047,"KAT7, JADE1","BAP1"
"GO:0120162","positive regulation of cold-induced
thermogenesis",1.200191,7,0.0076923,0.037,0.046,"CAV1, IL4R, JAK2, STAT6","GRB10, HDAC3"
"GO:0048013","ephrin receptor signaling pathway",3.1788843,4,0.0080692,0.04,0.047,"EFNB2, LYN, NGEF","EPHB3, EPHB4, MMP2"
"GO:0006338","chromatin remodeling",0.8236605,3,0.0076336,0.04,0.04,"SOX9","SMARCD3, BAZ1B, ZNHIT1, ZNF827"
"GO:0031398","positive regulation of protein ubiquitination",3.2671866,4,0.0076047,0.043,0.048,"BIRC3, PTTG1IP, CAV1, RIPK2, NDFIP2, PRICKLE1","HDAC3, CDK5RAP3"
"GO:0000045","autophagosome assembly",1.4343746,1,0.007874,0.045,0.045,"","ULK1, AP4M1, WIPI2"
"GO:0042981","regulation of apoptotic process",2.3906243,1,0.0071942,0.047,0.047,"BIRC2, BIRC3, SOX9, STAT1, TGM2, SIRT1, ALPK2","CDK5, MAGED1, OSGIN1"
